Mary,Dixon,mdixonk@bizjournals.com,China,Female,Jinjiang,Demimbu,74086.65,CNY
Virginia,Oliver,voliverl@mail.ru,Philippines,Female,Burauen,Browsebug,15834.53,PHP
Randy,Romero,rromerom@issuu.com,Portugal,Male,Manique,Gigaclub,23931.31,EUR
Amy,Wilson,awilsonn@drupal.org,Brazil,Female,Não Me Toque,Avamba,,BRL
Rose,Ellis,relliso@istockphoto.com,Japan,Female,Tokyo,Aibox,53247.34,JPY
Deborah,Reyes,dreyesp@discuz.net,Ukraine,Female,Polonne,Voolia,60879.96,UAH
Beverly,Day,bdayq@columbia.edu,Philippines,Female,Maloma,Rhynoodle,18366.79,PHP
Kathy,Palmer,kpalmerr@mit.edu,Mauritius,Female,Arsenal,Meevee,95340.09,MUR
Diane,Watson,dwatsons@utexas.edu,China,Female,Yaozhuang,Tavu,39907.23,CNY
Norma,Powell,npowellt@reverbnation.com,Brazil,Female,Boa Vista,Jabbersphere,34132.11,BRL
Raymond,Howard,rhowardu@walmart.com,Bulgaria,Male,Byala Slatina,Quinu,70102.08,BGN
Kevin,Medina,kmedinav@networkadvertising.org,Brazil,Male,Penha,Tagcat,,BRL
Kimberly,Cook,kcookw@wikimedia.org,Russia,Female,Sokol’skoye,Blogtag,,RUB
Mildred,Willis,mwillisx@usda.gov,Malaysia,Female,Alor Setar,Lajo,13728.87,MYR
Sharon,Taylor,staylory@nih.gov,Yemen,Female,Bayt ‘Adhāqah,JumpXS,24524.17,YER
Henry,Spencer,hspencerz@unicef.org,Canada,Male,Richmond,Meetz,78179.48,CAD
Sandra,Knight,sknight10@360.cn,Uzbekistan,Female,Shahrisabz Shahri,Babbleopia,62357.76,UZS
Debra,Harris,dharris11@livejournal.com,Colombia,Female,Morales,Latz,75707.20,COP
Jonathan,Hansen,jhansen12@whitehouse.gov,Russia,Male,Uzunovo,Thoughtsphere,25311.56,RUB
Eric,Hanson,ehanson13@si.edu,China,Male,Haibeitou,Shuffletag,83391.08,CNY
Eugene,Dean,edean14@squidoo.com,Poland,Male,Ryki,Thoughtworks,22410.34,PLN
Janice,Medina,jmedina15@ucsd.edu,Indonesia,Female,Sabang,Rhynoodle,21721.92,IDR
Todd,Willis,twillis16@stumbleupon.com,Greece,Male,Néa Vrasná,Browsezoom,81139.71,EUR
Jason,Cruz,jcruz17@wikimedia.org,Philippines,Male,Mabiton,Midel,45230.41,PHP
Thomas,Black,tblack18@issuu.com,Peru,Male,Achanizo,Kayveo,22658.82,PEN
Virginia,Black,vblack19@sfgate.com,China,Female,Guanban,Innotype,53515.57,CNY
Joyce,Perez,jperez1a@redcross.org,China,Female,Shanghuang,Mynte,94467.28,CNY
Albert,Moore,amoore1b@squarespace.com,China,Male,Yuncao,Kwimbee,64198.82,CNY
Rebecca,Perez,rperez1c@jimdo.com,Poland,Female,Latowicz,Latz,82647.80,PLN
Timothy,Williamson,twilliamson1d@bloomberg.com,Russia,Male,Serpukhov,Quaxo,3102.32,RUB
Timothy,Greene,tgreene1e@yellowbook.com,China,Male,Gaoqiao,Jaxspan,77257.22,CNY
Virginia,Austin,vaustin1f@businessinsider.com,Argentina,Female,Campo Largo,Innotype,,ARS
Nicole,Peterson,npeterson1g@go.com,Argentina,Female,San Martín de los Andes,Flipstorm,16486.35,ARS
Rose,Frazier,rfrazier1h@wp.com,Argentina,Female,Charras,Buzzdog,44696.54,ARS
Ernest,Mendoza,emendoza1i@weibo.com,China,Male,Fenlu,Jabbercube,47111.53,CNY
Jonathan,Lopez,jlopez1j@xinhuanet.com,China,Male,Qagan Obo,Eidel,34078.66,CNY
Bruce,Riley,briley1k@columbia.edu,Philippines,Male,Rizal,Rhybox,94417.67,PHP
Anne,Boyd,aboyd1l@wufoo.com,Indonesia,Female,Kalahang,Trudoo,31696.69,IDR
Roger,Long,rlong1m@howstuffworks.com,Belarus,Male,Enyerhyetykaw,Ailane,21209.62,BYR
Anna,Ray,aray1n@slideshare.net,Russia,Female,Dedenëvo,Gabtune,85140.23,RUB
Roy,Holmes,rholmes1o@scientificamerican.com,Greece,Male,Skópelos,Livefish,94095.10,EUR
Clarence,Day,cday1p@mayoclinic.com,Finland,Male,Taivalkoski,Zoozzy,50653.30,EUR
Ryan,Austin,raustin1q@washingtonpost.com,Afghanistan,Male,Anār Darah,Devbug,53871.70,AFN
James,Mcdonald,jmcdonald1r@youtu.be,Thailand,Male,Pak Thong Chai,Thoughtmix,28762.75,THB
Chris,Gonzalez,cgonzalez1s@yellowpages.com,China,Male,Huayuan,Babblestorm,26697.39,CNY
Kathleen,Hayes,khayes1t@sourceforge.net,Russia,Female,Vistino,Snaptags,18238.22,RUB
Jimmy,Peters,jpeters1u@washingtonpost.com,Sweden,Male,Sundbyberg,Innotype,,SEK
Barbara,Ford,bford1v@feedburner.com,Yemen,Female,Al Ḩumaydāt,Yamia,6303.42,YER
Melissa,Ford,mford1w@boston.com,China,Female,Shanglian,Quatz,12641.47,CNY
Ralph,Morales,rmorales1x@hc360.com,Lithuania,Male,Priekulė,Agimba,18339.83,LTL
Betty,Crawford,bcrawford1y@walmart.com,Vietnam,Female,Uyen Hung,Livepath,91879.00,VND
Walter,Perez,wperez1z@earthlink.net,Greece,Male,Palaiópyrgos,Demivee,18030.13,EUR
Bonnie,Snyder,bsnyder20@google.nl,North Korea,Female,Kaesŏng,Gabvine,75751.21,KPW
Jennifer,Simpson,jsimpson21@acquirethisname.com,Philippines,Female,San Eduardo,Kamba,18157.15,PHP
Kimberly,Stewart,kstewart22@cnet.com,Czech Republic,Female,Bavorov,Yadel,,CZK
Pamela,Wells,pwells23@netscape.com,Uganda,Female,Bundibugyo,Yotz,,UGX
Larry,Ramos,lramos24@istockphoto.com,Mexico,Male,Emiliano Zapata,Devbug,8052.15,MXN
Cynthia,Ramos,cramos25@pbs.org,China,Female,Shitan,Yodel,69203.10,CNY
Gregory,Stone,gstone26@un.org,China,Male,Longping,Devpulse,26022.38,CNY
Karen,Vasquez,kvasquez27@creativecommons.org,Peru,Female,Pallanchacra,Zoomcast,89577.89,PEN
Susan,Young,syoung28@geocities.jp,Mexico,Female,Francisco I Madero,LiveZ,15439.21,MXN
Carlos,Mitchell,cmitchell29@mediafire.com,Philippines,Male,Gamut,Skiptube,89235.26,PHP
Justin,Mitchell,jmitchell2a@ameblo.jp,South Korea,Male,Pohang,Realmix,67857.02,KRW
Karen,Morris,kmorris2b@aol.com,Bangladesh,Female,Dhaka,Innotype,25940.69,BDT
Ernest,Wells,ewells2c@mozilla.com,Philippines,Male,Hingatungan,Einti,28179.65,PHP
Elizabeth,Tucker,etucker2d@chicagotribune.com,Indonesia,Female,Poponcol,Kazu,10965.24,IDR
Kathleen,Rivera,krivera2e@census.gov,Poland,Female,Dobra,Pixoboo,57136.19,PLN
Ronald,Roberts,rroberts2f@mediafire.com,Sudan,Male,Um Jar Al Gharbiyya,LiveZ,47545.97,SDG
Dorothy,Gardner,dgardner2g@dion.ne.jp,Nigeria,Female,Kibiya,Skinte,5618.25,NGN
Karen,Washington,kwashington2h@furl.net,China,Female,Xingang,Fliptune,46947.44,CNY
Billy,Ruiz,bruiz2i@blog.com,Brazil,Male,Jandira,Dabshots,26214.81,BRL
Jack,Martin,jmartin2j@simplemachines.org,China,Male,Pingzhuang,Feedmix,561.61,CNY
Amanda,Wagner,awagner2k@yellowpages.com,Philippines,Female,Barili,Thoughtsphere,16092.86,PHP
Charles,Cooper,ccooper2l@cloudflare.com,Indonesia,Male,Banyulegi,Babblestorm,12310.24,IDR
Ruth,Nelson,rnelson2m@amazon.de,Burkina Faso,Female,Koupéla,Tagcat,24510.01,XOF
Norma,Smith,nsmith2n@va.gov,China,Female,Huaizhong,Shuffledrive,93747.33,CNY
Walter,Gonzalez,wgonzalez2o@cbslocal.com,Colombia,Male,Chinú,Snaptags,87183.37,COP
Melissa,Welch,mwelch2p@bbc.co.uk,China,Female,Jinhua,Nlounge,62910.51,CNY
Albert,Hunt,ahunt2q@ameblo.jp,Russia,Male,Sosnovka,Omba,,RUB
Todd,Thompson,tthompson2r@squarespace.com,China,Male,Zhangxi,Babbleopia,79227.86,CNY
Ruth,Vasquez,rvasquez2s@reddit.com,Guatemala,Female,Chisec,Skipstorm,92513.63,GTQ
Joe,Bishop,jbishop2t@google.pl,Uganda,Male,Serere,Twinder,88300.55,UGX
Mark,Schmidt,mschmidt2u@imgur.com,Zimbabwe,Male,Bindura,Skaboo,35355.55,ZWL
Kenneth,Greene,kgreene2v@example.com,Canada,Male,Espanola,Skyndu,18075.58,CAD
Stephen,Green,sgreen2w@wired.com,Ukraine,Male,Kotel’va,Aibox,74771.95,UAH
Brian,Wallace,bwallace2x@auda.org.au,Czech Republic,Male,Radvanice,Browsedrive,97136.92,CZK
Roy,Henderson,rhenderson2y@google.fr,Indonesia,Male,Kerek,Dablist,90622.56,IDR
Howard,Holmes,hholmes2z@alibaba.com,Palestinian Territory,Male,‘Ābūd,Linklinks,42925.72,ILS
Joan,Gomez,jgomez30@illinois.edu,Russia,Female,Megion,Babblestorm,74847.17,RUB
Angela,Hawkins,ahawkins31@ucoz.com,China,Female,Shuangwang,Viva,92514.71,CNY
Lillian,Fernandez,lfernandez32@ifeng.com,Brazil,Female,Campo Maior,Gabspot,64948.50,BRL
Louise,Griffin,lgriffin33@netvibes.com,Russia,Female,Uvarovo,Chatterpoint,65076.62,RUB
Christina,Stevens,cstevens34@hibu.com,Nicaragua,Female,Santo Tomás,Voolia,57921.50,NIO
Irene,Ward,iward35@geocities.com,Russia,Female,Kanashevo,Oloo,69224.24,RUB
Patricia,Willis,pwillis36@nifty.com,China,Female,Tiechang,Topiczoom,29141.89,CNY
Joyce,Harper,jharper37@go.com,Thailand,Female,Non Suwan,Cogibox,2886.51,THB
Judith,Mitchell,jmitchell38@amazon.co.jp,Ukraine,Female,Pidhaytsi,Shuffletag,48393.75,UAH
Stephanie,Cox,scox39@delicious.com,China,Female,Jiangbei,Riffpath,,CNY
Keith,Lawrence,klawrence3a@cbc.ca,Finland,Male,Karvia,Devpoint,42752.63,EUR
Frances,Harris,fharris3b@github.io,China,Female,Hanjia,Dabfeed,57652.60,CNY
Gregory,Green,ggreen3c@ameblo.jp,Yemen,Male,Dhī as Sufāl,Edgeblab,14791.48,YER
Elizabeth,Peterson,epeterson3d@ow.ly,Portugal,Female,Ulme,Brainverse,90534.69,EUR
Wayne,Ford,wford3e@constantcontact.com,Russia,Male,Bureya,Chatterpoint,33824.52,RUB
Rachel,Nichols,rnichols3f@senate.gov,Portugal,Female,Casal,Meemm,,EUR
Karen,Ortiz,kortiz3g@columbia.edu,Canada,Female,Melfort,Shuffledrive,17882.80,CAD
Raymond,Peterson,rpeterson3h@jugem.jp,China,Male,Lücheng,Meemm,25870.79,CNY
Betty,Alexander,balexander3i@spotify.com,Russia,Female,Torzhok,Blognation,76823.02,RUB
Joan,Burns,jburns3j@altervista.org,East Timor,Female,Dili,Zazio,40472.47,USD
Christopher,Graham,cgraham3k@elpais.com,Colombia,Male,El Banco,Trilith,28605.62,COP
Bobby,Campbell,bcampbell3l@bizjournals.com,Portugal,Male,Outeiro Seco,Photojam,77360.31,EUR
Samuel,Schmidt,sschmidt3m@umich.edu,China,Male,Nanyang,Tagopia,97455.84,CNY
Mary,Watson,mwatson3n@weather.com,China,Female,Chengdong,Pixonyx,,CNY
Carl,Marshall,cmarshall3o@arstechnica.com,Laos,Male,Xiang Ngeun,Zoonder,61832.17,LAK
Paul,Baker,pbaker3p@purevolume.com,Slovenia,Male,Kidričevo,Jabbercube,89839.50,EUR
Nicholas,Ray,nray3q@w3.org,Nicaragua,Male,San Jorge,Devbug,,NIO
Jane,Jordan,jjordan3r@yahoo.com,Japan,Female,Makubetsu,Meezzy,92325.83,JPY
Louise,Lawson,llawson3s@slashdot.org,Poland,Female,Trzebunia,Devcast,,PLN
Beverly,Porter,bporter3t@netvibes.com,Thailand,Female,Phra Phutthabat,Tagpad,13722.41,THB
Harry,Cox,hcox3u@adobe.com,Brazil,Male,Paraguaçu Paulista,Skipstorm,55761.28,BRL
Gregory,Arnold,garnold3v@nps.gov,El Salvador,Male,Ozatlán,Lazz,57443.55,USD
Jacqueline,Fernandez,jfernandez3w@tumblr.com,Philippines,Female,Subusub,Avamba,50306.07,PHP
William,Price,wprice3x@squarespace.com,United States,Male,Little Rock,Avamba,55910.11,USD
Wayne,Freeman,wfreeman3y@booking.com,Cuba,Male,Corralillo,Yata,,CUP
Albert,Clark,aclark3z@google.co.jp,China,Male,Jinhai,Skinix,76459.99,CNY
Tina,Diaz,tdiaz40@shinystat.com,China,Female,Zhongxian,Trunyx,61588.49,CNY
Rachel,Woods,rwoods41@economist.com,Bosnia and Herzegovina,Female,Donji Vakuf,InnoZ,70531.25,BAM
Janet,Sims,jsims42@fema.gov,Albania,Female,Xibër-Murrizë,Flipbug,68893.35,ALL
Kenneth,Hernandez,khernandez43@gravatar.com,Slovenia,Male,Gornji Grad,Miboo,65095.49,EUR
Steven,Fisher,sfisher44@seesaa.net,Indonesia,Male,Panyuran,DabZ,52476.17,IDR
Rose,Morrison,rmorrison45@mysql.com,Indonesia,Female,Ciwaru,Kayveo,91548.70,IDR
Harold,Ray,hray46@guardian.co.uk,China,Male,Songnan,Voonyx,45874.41,CNY
Gloria,Mendoza,gmendoza47@theglobeandmail.com,China,Female,Linghu,Mudo,,CNY
Antonio,Jordan,ajordan48@auda.org.au,China,Male,Shuihu,Oba,,CNY
Linda,Castillo,lcastillo49@theatlantic.com,United States,Female,Van Nuys,Teklist,84598.87,USD
Heather,Ruiz,hruiz4a@about.me,China,Female,Leluo,Youfeed,25638.15,CNY
Justin,Lawrence,jlawrence4b@craigslist.org,Cuba,Male,Condado,Bluejam,13421.45,CUP
Gerald,Mccoy,gmccoy4c@google.com.hk,Ireland,Male,Castlepollard,Abata,57236.14,EUR
Patrick,Knight,pknight4d@nature.com,Cameroon,Male,Bafoussam,Realblab,18736.15,XAF
William,Daniels,wdaniels4e@weather.com,Croatia,Male,Buje,Rhybox,22000.29,HRK
Sandra,Patterson,spatterson4f@tripod.com,China,Female,Yangxi,Wordware,7265.77,CNY
Eric,Hicks,ehicks4g@usatoday.com,Paraguay,Male,Colonia Yguazú,Photojam,39180.66,PYG
Timothy,Mason,tmason4h@uol.com.br,Poland,Male,Łubniany,Dabtype,26344.34,PLN
Brenda,Austin,baustin4i@yellowbook.com,China,Female,Hong’an Chengguanzhen,Mudo,27220.17,CNY
Henry,Williamson,hwilliamson4j@chron.com,Uruguay,Male,Florencio Sánchez,Tanoodle,68874.43,UYU
Jeffrey,Richards,jrichards4k@cnet.com,Indonesia,Male,Campor,Eire,84815.43,IDR
Irene,Daniels,idaniels4l@friendfeed.com,Russia,Female,Suponevo,Jayo,43467.66,RUB
Jonathan,Baker,jbaker4m@nasa.gov,Philippines,Male,Padre Burgos,Lazzy,7235.96,PHP
Sarah,Lopez,slopez4n@wiley.com,China,Female,Zaoshi,Photobug,,CNY
Jesse,Williams,jwilliams4o@surveymonkey.com,China,Male,Jiaocun,Oyope,25009.27,CNY
Fred,Cole,fcole4p@cam.ac.uk,China,Male,Gujiang,Vinte,52577.42,CNY
Johnny,Arnold,jarnold4q@theguardian.com,Japan,Male,Hikari,Teklist,35995.13,JPY
Anna,Lewis,alewis4r@nationalgeographic.com,China,Female,Dangmu,Bubbletube,56607.50,CNY
Marilyn,Johnson,mjohnson4s@columbia.edu,France,Female,Paris 03,Gabvine,73283.77,EUR
Alan,Johnson,ajohnson4t@yellowbook.com,China,Male,Sumeng,Centidel,39074.23,CNY
Martha,Ross,mross4u@trellian.com,Indonesia,Female,Puncaksari,Quatz,,IDR
Fred,White,fwhite4v@constantcontact.com,Indonesia,Male,Karangtengah,Yozio,,IDR
Christina,Morris,cmorris4w@jugem.jp,Indonesia,Female,Gotputuk,Skipfire,72394.32,IDR
Julie,Hayes,jhayes4x@cargocollective.com,Morocco,Female,Taouima,Tagpad,12545.36,MAD
Roy,Alvarez,ralvarez4y@accuweather.com,China,Male,Liuzuo,Yacero,72867.08,CNY
Cheryl,Hansen,chansen4z@chronoengine.com,China,Female,Chengyue,Edgeclub,12182.67,CNY
Gerald,Duncan,gduncan50@domainmarket.com,Serbia,Male,Višnjićevo,Wordtune,67621.64,RSD
Albert,Dunn,adunn51@yolasite.com,China,Male,Huangmu,Skynoodle,89520.36,CNY
Gerald,Adams,gadams52@technorati.com,China,Male,Shadili,Babbleset,,CNY
Margaret,Bishop,mbishop53@blogger.com,Samoa,Female,Fasito‘outa,Realcube,10768.56,WST
Julie,West,jwest54@so-net.ne.jp,Croatia,Female,Brckovljani,Quire,29658.66,HRK
Deborah,Simpson,dsimpson55@sina.com.cn,Albania,Female,Shënmëri,Myworks,34771.49,ALL
Patrick,Boyd,pboyd56@unblog.fr,Thailand,Male,Chatuchak,Twimbo,17751.64,THB
Irene,Daniels,idaniels57@census.gov,Tanzania,Female,Katoro,Photospace,68652.46,TZS
Amy,Mendoza,amendoza58@statcounter.com,Philippines,Female,Vizal San Pablo,Realpoint,2996.35,PHP
Carol,Andrews,candrews59@mapy.cz,Indonesia,Female,Pende,Voomm,91840.21,IDR
Wanda,Gutierrez,wgutierrez5a@tamu.edu,Russia,Female,Leninskiy,Fivebridge,12844.69,RUB
Jacqueline,Evans,jevans5b@typepad.com,United States,Female,Chesapeake,Meejo,44703.28,USD
Adam,Watson,awatson5c@trellian.com,Indonesia,Male,Tegarenkrajan,Yakidoo,,IDR
Johnny,Daniels,jdaniels5d@addthis.com,China,Male,Xialu,Omba,24734.59,CNY
Gregory,Wells,gwells5e@newsvine.com,Philippines,Male,Taguing,Tagcat,26545.95,PHP
Richard,George,rgeorge5f@booking.com,Bulgaria,Male,Chernomorets,Realmix,19341.20,BGN
Catherine,Bowman,cbowman5g@goo.gl,Indonesia,Female,Tembol,Fivechat,12486.42,IDR
Arthur,Little,alittle5h@t.co,Luxembourg,Male,Waldbillig,Youspan,95767.67,EUR
Joe,Thomas,jthomas5i@smh.com.au,Indonesia,Male,Tanahbeureum,Thoughtbeat,4045.93,IDR
William,Peterson,wpeterson5j@comsenz.com,Cameroon,Male,Tibati,Ozu,9031.57,XAF
Laura,Murray,lmurray5k@diigo.com,Peru,Female,Chapimarca,Dabjam,92379.42,PEN
Willie,Grant,wgrant5l@oaic.gov.au,Sweden,Male,Solna,Fivechat,29824.35,SEK
Deborah,Medina,dmedina5m@ycombinator.com,Indonesia,Female,Nihaona,Brightdog,52191.75,IDR
Theresa,Harper,tharper5n@twitter.com,Libya,Female,Al Bayḑā’,Latz,,LYD
Linda,Little,llittle5o@cpanel.net,China,Female,Aral,Linkbuzz,,CNY
Michael,Adams,madams5p@wsj.com,France,Male,Fontenay-sous-Bois,Jaxnation,54696.92,EUR
Debra,Perry,dperry5q@hhs.gov,Armenia,Female,Fantan,Wordify,,AMD
Alan,Ray,aray5r@pagesperso-orange.fr,Thailand,Male,Ra-ngae,Viva,39456.22,THB
Adam,Tucker,atucker5s@cbsnews.com,Finland,Male,Iniö,Jayo,60487.26,EUR
Bonnie,Roberts,broberts5t@instagram.com,Myanmar,Female,Taungoo,Trilia,53485.78,MMK
Edward,Harvey,eharvey5u@hatena.ne.jp,Philippines,Male,Burgos,Voonix,19816.51,PHP
Mildred,Freeman,mfreeman5v@wp.com,Canada,Female,Amherst,Kazu,12356.88,CAD
Beverly,Stone,bstone5w@youtube.com,Poland,Female,Osiek,Gigaclub,,PLN
Mary,Price,mprice5x@arizona.edu,Norway,Female,Oslo,Lajo,81283.27,NOK
Ashley,Warren,awarren5y@usa.gov,Indonesia,Female,Sambirata,Abatz,3752.69,IDR
Brian,Ward,bward5z@guardian.co.uk,China,Male,Xihu,Agimba,29061.81,CNY
John,Hayes,jhayes60@baidu.com,United States,Male,Little Rock,Minyx,19245.25,USD
Larry,Alexander,lalexander61@wix.com,Japan,Male,Yorii,Tekfly,44507.58,JPY
Emily,Gilbert,egilbert62@europa.eu,Thailand,Female,Yaring,Skinte,88353.73,THB
Ralph,Banks,rbanks63@dmoz.org,United States,Male,San Diego,Teklist,38788.62,USD
Amanda,Palmer,apalmer64@fema.gov,Indonesia,Female,Sumber,Dynava,,IDR
Irene,Barnes,ibarnes65@ifeng.com,United States,Female,Corona,Eabox,53768.21,USD
Sharon,Morrison,smorrison66@smugmug.com,Sweden,Female,Helsingborg,Divape,74490.31,SEK
Shawn,Moreno,smoreno67@soup.io,Colombia,Male,Río Viejo,Livetube,76153.01,COP
Howard,Woods,hwoods68@tuttocitta.it,China,Male,Altunemil,Dabvine,,CNY
Linda,Myers,lmyers69@usatoday.com,France,Female,Le Mans,Vinte,38156.33,EUR
Phyllis,Long,plong6a@wix.com,Spain,Female,Gijon,Rhycero,19626.13,EUR
Margaret,Garza,mgarza6b@google.fr,Portugal,Female,Alverca do Ribatejo,Camimbo,51982.73,EUR
Heather,Hicks,hhicks6c@com.com,Vietnam,Female,Sóc Trăng,Buzzbean,40555.42,VND
Ashley,Hall,ahall6d@barnesandnoble.com,Russia,Female,Yefremov,Ntags,56518.36,RUB
Gerald,Kim,gkim6e@nytimes.com,Ireland,Male,Kildare,Lazzy,19663.39,EUR
Kathy,Johnson,kjohnson6f@whitehouse.gov,Afghanistan,Female,Markaz-e Woluswalī-ye Āchīn,Voolia,3744.27,AFN
Brenda,Jordan,bjordan6g@census.gov,Ukraine,Female,Luts’k,Talane,93807.40,UAH
Christine,Dixon,cdixon6h@4shared.com,Portugal,Female,Figueiredo,Dynava,63459.03,EUR
Emily,Reid,ereid6i@topsy.com,Indonesia,Female,Maria,Livetube,18787.32,IDR
Kimberly,Jones,kjones6j@ebay.co.uk,Serbia,Female,Rumenka,Talane,92822.13,RSD
Fred,Little,flittle6k@mediafire.com,China,Male,Rentian,Buzzshare,80131.61,CNY
Ruby,Green,rgreen6l@usgs.gov,Portugal,Female,Senhor da Serra,Gigaclub,57513.70,EUR
Earl,Carroll,ecarroll6m@apache.org,Colombia,Male,Chigorodó,Twitterwire,40011.62,COP
Daniel,Reynolds,dreynolds6n@wisc.edu,China,Male,Daxing,Photobug,63668.55,CNY
Marie,Dean,mdean6o@tmall.com,Czech Republic,Female,Oldřišov,Ooba,11569.81,CZK
Juan,Mitchell,jmitchell6p@wikispaces.com,Colombia,Male,San Martín,Aimbo,9291.90,COP
Antonio,Montgomery,amontgomery6q@webeden.co.uk,Bulgaria,Male,Vidin,Meeveo,46968.53,BGN
Robin,Perkins,rperkins6r@ftc.gov,Ukraine,Female,Kotovs’k,Jayo,49587.95,UAH
Lori,Jackson,ljackson6s@wordpress.com,Thailand,Female,Lam Plai Mat,Photobean,,THB
Sarah,Hansen,shansen6t@tumblr.com,Philippines,Female,Cogon,Eabox,31271.10,PHP
Louis,Cruz,lcruz6u@hc360.com,Indonesia,Male,Mancagahar,Brightbean,97813.74,IDR
Raymond,Ross,rross6v@psu.edu,Indonesia,Male,Op,Tazzy,34893.79,IDR
Martha,Nelson,mnelson6w@cafepress.com,Indonesia,Female,Wangkung,Leexo,78263.96,IDR
Betty,Olson,bolson6x@infoseek.co.jp,Jamaica,Female,Portmore,Mynte,94673.01,JMD
Catherine,Hughes,chughes6y@harvard.edu,Ireland,Female,Portarlington,Mymm,10288.70,EUR
Carlos,Bailey,cbailey6z@imgur.com,Kenya,Male,Lodwar,Edgetag,61686.15,KES
Dennis,Berry,dberry70@jigsy.com,Belarus,Male,Zaslawye,Katz,45455.61,BYR
Joseph,Matthews,jmatthews71@statcounter.com,Brazil,Male,Bariri,Brightdog,,BRL
Daniel,Day,dday72@lulu.com,Philippines,Male,Taloy,Blognation,,PHP
Joe,Thomas,jthomas73@businessweek.com,Indonesia,Male,Getung,Roombo,9989.98,IDR
Kelly,Little,klittle74@elegantthemes.com,Portugal,Female,Brejos,Mymm,,EUR
Clarence,Wallace,cwallace75@bbb.org,China,Male,Zhitang,Aimbo,22161.86,CNY
James,Ortiz,jortiz76@hhs.gov,Philippines,Male,Pagsabangan,Feednation,8781.91,PHP
Linda,Romero,lromero77@sogou.com,China,Female,Heiiyugou,Demivee,99594.15,CNY
Theresa,Garza,tgarza78@google.com.br,Nigeria,Female,Ruma,Mydeo,91812.76,NGN
Kathy,Medina,kmedina79@umich.edu,China,Female,Chenqiao,Innotype,,CNY
Sarah,Welch,swelch7a@simplemachines.org,Nicaragua,Female,Managua,Devify,45254.34,NIO
Martin,Miller,mmiller7b@stumbleupon.com,Estonia,Male,Tõrva,Yambee,38733.95,EUR
Jose,Hart,jhart7c@eventbrite.com,Philippines,Male,Salinas,Dynazzy,95291.50,PHP
Tina,Martinez,tmartinez7d@multiply.com,China,Female,Yangkang,Kwimbee,10530.74,CNY
Kathleen,Woods,kwoods7e@hp.com,Philippines,Female,Tindog,Topicware,49929.86,PHP
Helen,Bowman,hbowman7f@about.com,China,Female,Xinji,Gigabox,28772.05,CNY
Sharon,Smith,ssmith7g@scientificamerican.com,Indonesia,Female,Lengkongsari,Yakidoo,28548.03,IDR
Thomas,Medina,tmedina7h@oaic.gov.au,China,Male,Xinshichang,Browsedrive,61641.60,CNY
Earl,Carter,ecarter7i@washington.edu,Indonesia,Male,Plalar,Mybuzz,54057.45,IDR
Michael,Chapman,mchapman7j@umich.edu,United States,Male,Huntsville,Dabshots,77538.64,USD
Patrick,Carpenter,pcarpenter7k@about.me,Iran,Male,Nūrābād,Thoughtbridge,48313.46,IRR
Brandon,Tucker,btucker7l@umn.edu,France,Male,Bonneuil-sur-Marne,Kwilith,3772.83,EUR
Marilyn,Henry,mhenry7m@ifeng.com,Peru,Female,Patambuco,Avaveo,3229.73,PEN
Daniel,Graham,dgraham7n@wikipedia.org,Bosnia and Herzegovina,Male,Maslovare,Realcube,92554.49,BAM
