Julie,Jenkins,jjenkinso@fastcompany.com,Poland,Female,Tarnowskie Góry,Twimm,12282.72,PLN
Keith,Reyes,kreyesp@fotki.com,Poland,Male,Ujsoły,Edgeblab,21550.29,PLN
Roy,Hansen,rhansenq@elpais.com,Portugal,Male,Catujal,Layo,,EUR
Frances,Alvarez,falvarezr@gov.uk,Russia,Female,Bryukhovetskaya,Mydeo,,RUB
Christina,Bishop,cbishops@fastcompany.com,Poland,Female,Gąbin,Topicstorm,59265.58,PLN
Robert,Stephens,rstephenst@nba.com,Hungary,Male,Kecskemét,Babbleblab,52601.85,HUF
Benjamin,Little,blittleu@census.gov,Russia,Male,Svetlyy,Devpulse,28936.18,RUB
Lillian,Harris,lharrisv@yellowbook.com,China,Female,Hongshi,Quatz,51374.67,CNY
Amanda,Peters,apetersw@marketwatch.com,China,Female,Hongxi,Realbridge,70167.53,CNY
Richard,Andrews,randrewsx@bing.com,Portugal,Male,Cavalões,Voolia,65260.52,EUR
Andrea,Hunter,ahuntery@opera.com,Russia,Female,Pavlovsk,Thoughtblab,23293.63,RUB
Keith,Jackson,kjacksonz@zimbio.com,Cameroon,Male,Bandjoun,Meetz,36938.54,XAF
John,Ferguson,jferguson10@pcworld.com,Portugal,Male,Sapataria,Tagfeed,20995.46,EUR
Henry,Myers,hmyers11@ifeng.com,Mexico,Male,Benito Juarez,Snaptags,50878.55,MXN
Elizabeth,Cook,ecook12@nih.gov,Croatia,Female,Makarska,Gigaclub,14805.78,HRK
Jerry,Ward,jward13@unesco.org,France,Male,Neuilly-sur-Seine,Fiveclub,44319.64,EUR
Joe,Nelson,jnelson14@godaddy.com,Colombia,Male,Carmen de Viboral,Topicblab,29409.59,COP
Gloria,Mills,gmills15@ameblo.jp,Macedonia,Female,Kumanovo,Avamm,31943.06,MKD
Tammy,Fox,tfox16@netvibes.com,China,Female,Dizhai,Avamba,28291.07,CNY
Elizabeth,Bishop,ebishop17@tripod.com,Hungary,Female,Budapest,Shuffledrive,78729.34,HUF
Melissa,Nguyen,mnguyen18@reverbnation.com,Indonesia,Female,Malo,Photobug,28223.65,IDR
Jesse,Mcdonald,jmcdonald19@sphinn.com,Sweden,Male,Gimo,Fatz,83212.56,SEK
Kathleen,Snyder,ksnyder1a@geocities.com,Portugal,Female,Vilarelho,Zoozzy,,EUR
Jane,Anderson,janderson1b@liveinternet.ru,United States,Female,Zephyrhills,Photobean,71123.08,USD
Todd,Davis,tdavis1c@google.fr,China,Male,Nanqiao,Katz,,CNY
Stephanie,Diaz,sdiaz1d@chronoengine.com,Serbia,Female,Doljevac,Devpulse,36987.15,RSD
Ralph,Graham,rgraham1e@prlog.org,Russia,Male,Kemlya,Jetpulse,12008.40,RUB
Jessica,Lewis,jlewis1f@naver.com,Russia,Female,Kachkanar,Brainlounge,71523.18,RUB
Charles,Lynch,clynch1g@reference.com,United States,Male,Fort Wayne,Brainlounge,44304.41,USD
Tina,Carter,tcarter1h@miitbeian.gov.cn,Canada,Female,Merritt,Edgeify,47208.70,CAD
Lillian,Ross,lross1i@nationalgeographic.com,United States,Female,Dallas,Edgewire,27667.21,USD
Jason,Cole,jcole1j@youtube.com,United States,Male,Rochester,Kayveo,98547.89,USD
Jacqueline,Foster,jfoster1k@ucla.edu,Afghanistan,Female,Larkird,Linklinks,24809.62,AFN
Ruby,Ellis,rellis1l@ycombinator.com,Russia,Female,Orlovskiy,Kaymbo,28079.17,RUB
Jason,Lopez,jlopez1m@wufoo.com,Brazil,Male,Esplanada,Viva,59873.66,BRL
Angela,Banks,abanks1n@edublogs.org,Cuba,Female,Matanzas,Meetz,,CUP
Kenneth,Pierce,kpierce1o@mtv.com,Indonesia,Male,Kojagete,Shufflester,,IDR
Rachel,Tucker,rtucker1p@senate.gov,Namibia,Female,Tsumeb,Fiveclub,19335.98,NAD
Martha,Weaver,mweaver1q@biglobe.ne.jp,Tanzania,Female,Mlangali,Vinte,10761.94,TZS
Michael,Berry,mberry1r@dmoz.org,Brazil,Male,Dourados,Twitterbeat,9283.29,BRL
Julia,Spencer,jspencer1s@webs.com,China,Female,Xiamayu,Riffwire,13134.09,CNY
Clarence,Jordan,cjordan1t@icio.us,Ecuador,Male,Calceta,Youopia,64915.90,USD
Jonathan,Henderson,jhenderson1u@comcast.net,Gabon,Male,Ntoum,Tagfeed,39374.59,XAF
Jonathan,Fox,jfox1v@mashable.com,Egypt,Male,Banī Mazār,Gabtype,50703.82,EGP
Barbara,Dean,bdean1w@washington.edu,Portugal,Female,Serrinha,Bluejam,85984.14,EUR
Deborah,Reid,dreid1x@wikispaces.com,Greece,Female,Marína,Rooxo,55032.91,EUR
Bonnie,Burke,bburke1y@nationalgeographic.com,Serbia,Female,Nova Pazova,Skalith,73158.94,RSD
Jacqueline,Owens,jowens1z@vkontakte.ru,Philippines,Female,Burauen,Flipopia,97468.08,PHP
Harold,Carter,hcarter20@blogger.com,Brazil,Male,Arraial do Cabo,Yoveo,74257.33,BRL
Angela,Willis,awillis21@xinhuanet.com,China,Female,Jingzhu,Livetube,24545.98,CNY
Maria,Greene,mgreene22@google.cn,Indonesia,Female,Jetis,Gevee,94099.66,IDR
Helen,Andrews,handrews23@weebly.com,Greece,Female,Koutsopódi,Eadel,,EUR
Thomas,Wells,twells24@ft.com,United States,Male,Van Nuys,BlogXS,76505.92,USD
Victor,Ortiz,vortiz25@mayoclinic.com,China,Male,Datong,Ntag,80370.23,CNY
Marilyn,Mccoy,mmccoy26@ovh.net,Czech Republic,Female,Postoloprty,Skivee,68168.74,CZK
Jane,Bishop,jbishop27@nasa.gov,Honduras,Female,San Marcos de Colón,Digitube,66760.89,HNL
Samuel,Lawson,slawson28@msu.edu,China,Male,Xianshuigu,Yambee,52099.11,CNY
Teresa,Welch,twelch29@who.int,Dominican Republic,Female,Pimentel,Zoonoodle,53374.02,DOP
Sean,Holmes,sholmes2a@yellowbook.com,Belarus,Male,Mosar,Jamia,2761.38,BYR
Marie,Stewart,mstewart2b@wisc.edu,Russia,Female,Svetlyy,Browsebug,264.41,RUB
Joseph,Andrews,jandrews2c@nymag.com,Russia,Male,Krasnokholm,Aivee,9137.54,RUB
Tammy,Bradley,tbradley2d@shareasale.com,Luxembourg,Female,Septfontaines,Abata,54674.98,EUR
Nicholas,Williams,nwilliams2e@github.com,Portugal,Male,Fermelã,Tavu,10572.16,EUR
Frances,Ramos,framos2f@wordpress.org,Philippines,Female,Maloma,Mymm,23510.49,PHP
Barbara,Perry,bperry2g@seattletimes.com,Portugal,Female,Freixo de Numão,Voonte,33716.21,EUR
Joe,Pierce,jpierce2h@twitpic.com,Brazil,Male,Cosmópolis,Dabjam,3569.51,BRL
Joseph,Nelson,jnelson2i@ft.com,Israel,Male,‘Arad,Eamia,46805.35,ILS
Peter,Watkins,pwatkins2j@posterous.com,Mexico,Male,Guadalupe,Meemm,78955.60,MXN
Joan,Burton,jburton2k@tamu.edu,Poland,Female,Krynice,Tagcat,50660.52,PLN
Annie,Gonzales,agonzales2l@de.vu,Azerbaijan,Female,Heydərabad,Centizu,54927.42,AZN
Evelyn,Mccoy,emccoy2m@edublogs.org,Lithuania,Female,Panevėžys,Mybuzz,47467.59,LTL
Albert,King,aking2n@ning.com,Mexico,Male,San Marcos,Skyba,45484.36,MXN
Jennifer,Graham,jgraham2o@myspace.com,Benin,Female,Savalou,Roombo,5164.18,XOF
Debra,Phillips,dphillips2p@nature.com,China,Female,Qijiawan,Mita,18578.68,CNY
Donna,Edwards,dedwards2q@cpanel.net,China,Female,Huyu,Roomm,57561.39,CNY
Cynthia,Fields,cfields2r@sun.com,France,Female,Strasbourg,Zoombeat,,EUR
Gerald,Palmer,gpalmer2s@umich.edu,Russia,Male,Zhirnovsk,Kazio,43625.77,RUB
Cynthia,Murray,cmurray2t@earthlink.net,Bangladesh,Female,Jamālpur,Vitz,25195.95,BDT
Patricia,Lawrence,plawrence2u@nydailynews.com,Indonesia,Female,Lengkongsari,Zazio,75822.90,IDR
Nancy,Mitchell,nmitchell2v@unc.edu,Japan,Female,Hekinan,Youspan,29966.36,JPY
Sean,Morgan,smorgan2w@nymag.com,Ukraine,Male,Khorol,Tekfly,29959.60,UAH
Michelle,Barnes,mbarnes2x@ftc.gov,Indonesia,Female,Alak,Skyndu,33529.98,IDR
Janet,Harris,jharris2y@ezinearticles.com,China,Female,Chengfeng,Skynoodle,,CNY
Ernest,Owens,eowens2z@loc.gov,China,Male,Mazongling,Chatterbridge,69892.68,CNY
Samuel,Jackson,sjackson30@csmonitor.com,France,Male,Carpentras,Agimba,30233.10,EUR
Paula,Lawson,plawson31@rambler.ru,Iran,Female,Khonj,Yombu,74566.31,IRR
Margaret,Smith,msmith32@cnet.com,Poland,Female,Kęty,Realbridge,14764.52,PLN
Virginia,Reyes,vreyes33@canalblog.com,Greece,Female,Pappadátes,Livetube,35153.84,EUR
Paul,Morris,pmorris34@tuttocitta.it,Netherlands,Male,Amsterdam-Oost,Voolith,69731.66,EUR
Thomas,Lopez,tlopez35@about.com,Yemen,Male,Al Qanāwiş,Myworks,,YER
Jose,Porter,jporter36@fc2.com,Japan,Male,Numazu,Dynazzy,4208.10,JPY
Judith,Fernandez,jfernandez37@last.fm,France,Female,Lille,Trudeo,31370.43,EUR
Janet,Harper,jharper38@ibm.com,China,Female,Huoshaodian,Zoomcast,,CNY
Tina,Cox,tcox39@hud.gov,Japan,Female,Takamatsu-shi,Zooveo,,JPY
Maria,Cook,mcook3a@opera.com,Indonesia,Female,Godong,Livefish,57883.07,IDR
Larry,Jenkins,ljenkins3b@istockphoto.com,Russia,Male,Tosno,Twiyo,29904.06,RUB
Roger,Harrison,rharrison3c@list-manage.com,China,Male,Yanjiatai,Flashset,12876.55,CNY
Phillip,Clark,pclark3d@google.com.br,China,Male,Haimen,Voonyx,75720.23,CNY
Ruth,Price,rprice3e@alibaba.com,Indonesia,Female,Roa,Babbleset,682.54,IDR
Brandon,Bell,bbell3f@seesaa.net,China,Male,Wuquan,Rhycero,41109.31,CNY
George,Gutierrez,ggutierrez3g@uol.com.br,China,Male,Songyuan,Realbuzz,,CNY
Virginia,Allen,vallen3h@time.com,Albania,Female,Laç,Nlounge,48817.92,ALL
Amanda,Davis,adavis3i@clickbank.net,China,Female,Zhangpu,Eadel,85147.19,CNY
Aaron,Howell,ahowell3j@loc.gov,Philippines,Male,Aurora,Abatz,41842.68,PHP
Ashley,Henry,ahenry3k@dyndns.org,China,Female,Jiangwang,Meejo,61260.33,CNY
Gary,Patterson,gpatterson3l@hao123.com,France,Male,Montauban,Quimba,95541.23,EUR
Beverly,Hansen,bhansen3m@economist.com,Portugal,Female,Penteado,Jabberstorm,53871.14,EUR
Frank,Rodriguez,frodriguez3n@howstuffworks.com,China,Male,Huangcun,Gabcube,12401.50,CNY
Edward,Gutierrez,egutierrez3o@is.gd,Russia,Male,Goragorskiy,Jayo,32806.65,RUB
Jessica,Washington,jwashington3p@acquirethisname.com,Dominican Republic,Female,Bajos de Haina,Centimia,36580.59,DOP
Jennifer,Lawrence,jlawrence3q@auda.org.au,Czech Republic,Female,Třemošnice,Kazu,,CZK
Andrew,Wallace,awallace3r@ehow.com,Thailand,Male,Roi Et,Dabshots,40393.13,THB
Jeffrey,Morgan,jmorgan3s@unc.edu,China,Male,Jindui,Kaymbo,55915.04,CNY
Anthony,Lopez,alopez3t@usatoday.com,Indonesia,Male,Titab,Izio,23990.23,IDR
Emily,Graham,egraham3u@google.com,Mexico,Female,El Aguacate,Skimia,286.38,MXN
Diane,Henderson,dhenderson3v@ezinearticles.com,Brazil,Female,Itaqui,Eabox,33454.45,BRL
Laura,Spencer,lspencer3w@gizmodo.com,Indonesia,Female,Mangli,Twitterlist,17494.80,IDR
Catherine,Gordon,cgordon3x@prweb.com,Russia,Female,Novyy Karachay,Jabberstorm,56444.83,RUB
Patricia,Alvarez,palvarez3y@dmoz.org,Morocco,Female,Kasba Tadla,Bluezoom,61048.30,MAD
Carol,Brown,cbrown3z@businesswire.com,Slovenia,Female,Kobilje,Jabberstorm,92421.96,EUR
Gloria,Green,ggreen40@1688.com,China,Female,Yongfeng,Cogidoo,69739.53,CNY
Diane,Simmons,dsimmons41@cnn.com,Canada,Female,Nakusp,Teklist,50897.12,CAD
Benjamin,Kelley,bkelley42@google.co.jp,Russia,Male,Malinovskiy,Izio,25752.11,RUB
Eric,Bowman,ebowman43@issuu.com,Kazakhstan,Male,Ridder,Fivespan,43348.20,KZT
Janet,Bennett,jbennett44@livejournal.com,China,Female,Fangcun,Thoughtmix,60327.17,CNY
Tammy,Green,tgreen45@nature.com,China,Female,Shuangjie,Twiyo,1943.39,CNY
Denise,Banks,dbanks46@webmd.com,China,Female,Xialaxiu,Cogilith,,CNY
Antonio,Rivera,arivera47@angelfire.com,Pakistan,Male,Mehrābpur,Jetpulse,82490.42,PKR
Stephen,Hicks,shicks48@163.com,Philippines,Male,Ranao,Jetpulse,86014.83,PHP
Sarah,Price,sprice49@marketwatch.com,Brazil,Female,Araxá,Bubbletube,,BRL
Joe,Stewart,jstewart4a@howstuffworks.com,Armenia,Male,Buzhakan,Oloo,67618.13,AMD
Beverly,Stewart,bstewart4b@freewebs.com,Hong Kong,Female,Hong Kong,Zoomzone,40649.89,HKD
Nicole,Bowman,nbowman4c@over-blog.com,Indonesia,Female,Nglengkir,Aimbu,20406.23,IDR
Phyllis,Bradley,pbradley4d@hhs.gov,Armenia,Female,Masis,Demimbu,36755.07,AMD
Rose,Berry,rberry4e@umn.edu,Netherlands,Female,Middelburg,Rhyzio,36311.78,EUR
Julie,Alexander,jalexander4f@hugedomains.com,China,Female,Xinshi,Vinte,61780.86,CNY
Steve,Andrews,sandrews4g@mayoclinic.com,China,Male,Shanhou,Twitterlist,54955.55,CNY
Jerry,Lopez,jlopez4h@foxnews.com,United States,Male,Washington,Gigaclub,61505.81,USD
Kimberly,White,kwhite4i@cloudflare.com,Czech Republic,Female,Varnsdorf,Yakijo,90290.74,CZK
Philip,Alvarez,palvarez4j@purevolume.com,Indonesia,Male,Sedatigede,Zoombox,92735.43,IDR
Teresa,Ray,tray4k@yellowpages.com,Colombia,Female,Cali,Youtags,25427.27,COP
Antonio,Banks,abanks4l@woothemes.com,Denmark,Male,København,Jayo,19391.88,DKK
Joan,Rodriguez,jrodriguez4m@cnbc.com,Indonesia,Female,Selopuro,Thoughtsphere,20181.74,IDR
Donald,Martinez,dmartinez4n@amazon.co.jp,Canada,Male,Sundre,Aibox,67450.97,CAD
Paul,Carpenter,pcarpenter4o@bigcartel.com,Philippines,Male,Tilik,Voolith,71769.15,PHP
Gary,Kennedy,gkennedy4p@desdev.cn,Guatemala,Male,Joyabaj,Wordware,,GTQ
Louise,Graham,lgraham4q@accuweather.com,Indonesia,Female,Babakantonggoh,Nlounge,32365.79,IDR
Sara,Cruz,scruz4r@scientificamerican.com,China,Female,Lezhu,Photobug,13628.52,CNY
Sean,Miller,smiller4s@house.gov,Samoa,Male,Vaiusu,Jetwire,53909.41,WST
Douglas,Castillo,dcastillo4t@fema.gov,Russia,Male,Krasnyy Oktyabr’,Quinu,39510.41,RUB
Todd,Alvarez,talvarez4u@storify.com,Philippines,Male,Katuli,Browsedrive,13025.83,PHP
Lillian,Simmons,lsimmons4v@booking.com,Philippines,Female,Bulacan,Youspan,40468.33,PHP
Joan,Montgomery,jmontgomery4w@163.com,Indonesia,Female,Atambua,Gevee,,IDR
Jessica,Sullivan,jsullivan4x@indiegogo.com,Norway,Female,Stord,Yoveo,26612.44,NOK
Gerald,Allen,gallen4y@t.co,Japan,Male,Sakai,Linklinks,19149.29,JPY
Jessica,Franklin,jfranklin4z@cloudflare.com,Sweden,Female,Stockholm,Gabtype,43560.18,SEK
Pamela,Cole,pcole50@mashable.com,Czech Republic,Female,Poříčany,Jaxbean,36435.77,CZK
Clarence,Cox,ccox51@tinyurl.com,Greece,Male,Examília,Oozz,20943.76,EUR
Jerry,Sanders,jsanders52@reuters.com,China,Male,Gutian,Voonyx,98926.73,CNY
Jean,James,jjames53@indiatimes.com,Japan,Female,Yashiro,Skidoo,24693.94,JPY
Sarah,Day,sday54@reference.com,Ivory Coast,Female,Soubré,Katz,92329.93,XOF
Brian,Henderson,bhenderson55@macromedia.com,Russia,Male,Bureya,Ooba,64205.70,RUB
Christina,Jones,cjones56@google.es,Thailand,Female,Nong Ruea,Yata,52159.86,THB
Katherine,Stanley,kstanley57@t-online.de,Serbia,Female,Bačka Topola,Photobug,86486.78,RSD
Sandra,Duncan,sduncan58@vimeo.com,Jamaica,Female,Gayle,Linkbridge,40896.59,JMD
Heather,Kelly,hkelly59@china.com.cn,China,Female,Qidi,Divavu,59923.33,CNY
Nicole,Lee,nlee5a@soundcloud.com,Kyrgyzstan,Female,Cholpon-Ata,Quatz,67304.06,KGS
Michelle,Webb,mwebb5b@booking.com,Brazil,Female,Itiruçu,Pixonyx,16246.08,BRL
Jack,Boyd,jboyd5c@xinhuanet.com,Russia,Male,Nesterovskaya,Thoughtsphere,91666.58,RUB
Jane,Walker,jwalker5d@ehow.com,Sweden,Female,Mora,Viva,23023.36,SEK
Kathy,Alexander,kalexander5e@wikipedia.org,Portugal,Female,Monte Leite,Aibox,74993.93,EUR
Thomas,Warren,twarren5f@desdev.cn,China,Male,Shihua,Oyondu,,CNY
Evelyn,Burns,eburns5g@amazonaws.com,Philippines,Female,Cagwait,Gabspot,25059.52,PHP
Marilyn,Jackson,mjackson5h@google.co.uk,Philippines,Female,Hilotongan,Meetz,65034.44,PHP
Steve,Ramos,sramos5i@bizjournals.com,Indonesia,Male,Ngaliyan,Divape,35980.87,IDR
Terry,Payne,tpayne5j@japanpost.jp,China,Male,Lanxi,Brightdog,93153.49,CNY
Ryan,Cunningham,rcunningham5k@4shared.com,United States,Male,Memphis,Kare,83025.22,USD
Jose,Webb,jwebb5l@columbia.edu,Ecuador,Male,Quevedo,Linklinks,1788.36,USD
Russell,Fernandez,rfernandez5m@prnewswire.com,Colombia,Male,Jamundí,Gabtype,82410.82,COP
Aaron,Johnson,ajohnson5n@list-manage.com,Poland,Male,Janów,Blogtag,96202.13,PLN
Howard,Mcdonald,hmcdonald5o@amazon.co.uk,Philippines,Male,Abangay,Dabfeed,97560.98,PHP
Elizabeth,Murray,emurray5p@amazon.com,Cape Verde,Female,Pombas,Linkbuzz,98450.98,CVE
Frank,Jenkins,fjenkins5q@barnesandnoble.com,Czech Republic,Male,Radnice,Mynte,41358.49,CZK
Aaron,Stevens,astevens5r@gov.uk,Portugal,Male,Aveleda,Browsetype,,EUR
Chris,Cook,ccook5s@odnoklassniki.ru,Vietnam,Male,Phong Điền,Skajo,73121.35,VND
Betty,Peterson,bpeterson5t@seattletimes.com,Portugal,Female,Casalinho,Voolith,25360.25,EUR
Todd,Tucker,ttucker5u@ameblo.jp,Japan,Male,Mitsuke,Vimbo,65275.81,JPY
Raymond,Daniels,rdaniels5v@people.com.cn,Philippines,Male,Rizal,Meetz,57523.01,PHP
Howard,Taylor,htaylor5w@google.de,Guatemala,Male,San Juan Atitán,Plambee,62021.64,GTQ
Linda,Torres,ltorres5x@soundcloud.com,China,Female,Futian,Yodo,27742.04,CNY
Steven,Ward,sward5y@themeforest.net,China,Male,Hukeng,Blogspan,38607.60,CNY
Jane,Richards,jrichards5z@imageshack.us,Lebanon,Female,Jbaïl,Leexo,32317.09,LBP
Jose,Ruiz,jruiz60@hc360.com,United States,Male,Charlotte,Kayveo,75547.01,USD
Teresa,Hanson,thanson61@booking.com,Armenia,Female,Karanlukh,Geba,1128.06,AMD
Patricia,Alexander,palexander62@hhs.gov,South Africa,Female,Trompsburg,Wordify,52902.45,ZAR
Joan,Carroll,jcarroll63@cpanel.net,Russia,Female,Ust’-Uda,Rhynoodle,99821.80,RUB
Fred,Perkins,fperkins64@behance.net,Dominican Republic,Male,San Francisco de Macorís,Vitz,,DOP
Melissa,Burke,mburke65@trellian.com,Azerbaijan,Female,Binagadi,Plambee,97586.15,AZN
Eugene,Bryant,ebryant66@walmart.com,Russia,Male,Voloshka,Babbleset,53504.74,RUB
Helen,Cunningham,hcunningham67@auda.org.au,Indonesia,Female,Krebetkrajan,Skynoodle,,IDR
Mark,Gilbert,mgilbert68@mail.ru,Russia,Male,Detchino,Agimba,,RUB
Daniel,Perez,dperez69@miitbeian.gov.cn,Sweden,Male,Västervik,Zazio,70446.95,SEK
Tina,Ford,tford6a@typepad.com,Brazil,Female,Itagibá,Geba,30542.57,BRL
Catherine,Ryan,cryan6b@amazon.co.uk,China,Female,Taocun,Flipstorm,91429.10,CNY
Terry,Phillips,tphillips6c@java.com,Philippines,Male,Bacolod,Innojam,26966.01,PHP
Joseph,Watson,jwatson6d@shareasale.com,Indonesia,Male,Banjar Buahan,Kwimbee,95914.27,IDR
Teresa,Flores,tflores6e@360.cn,Denmark,Female,København,Topdrive,98779.40,DKK
Anthony,Harper,aharper6f@alexa.com,China,Male,Xilin Hot,Roodel,64476.54,CNY
Wanda,Allen,wallen6g@loc.gov,Sweden,Female,Kumla,Buzzbean,28296.03,SEK
Dorothy,Hamilton,dhamilton6h@unblog.fr,Portugal,Female,A dos Cunhados,Yambee,67361.68,EUR
Christopher,Webb,cwebb6i@discovery.com,Russia,Male,Smolensk,Edgeclub,47274.46,RUB
Michael,Snyder,msnyder6j@goo.gl,Ukraine,Male,Komysh-Zorya,Meevee,,UAH
Denise,Clark,dclark6k@youtu.be,Peru,Female,Pacasmayo,Vitz,77117.65,PEN
Matthew,Willis,mwillis6l@timesonline.co.uk,Liberia,Male,Bensonville,Skimia,82484.15,LRD
Benjamin,Rogers,brogers6m@chronoengine.com,Canada,Male,Inuvik,Dazzlesphere,40198.52,CAD
Chris,Hamilton,chamilton6n@google.pl,Paraguay,Male,Itaquyry,Dabvine,66042.30,PYG
Ruby,Wright,rwright6o@amazon.co.uk,Russia,Female,Kugesi,Gigaclub,95000.98,RUB
Carlos,Day,cday6p@google.es,Burkina Faso,Male,Sindou,DabZ,11705.28,XOF
Lawrence,Warren,lwarren6q@reverbnation.com,Indonesia,Male,Glugur Tengah,Mymm,,IDR
Amy,Foster,afoster6r@blog.com,China,Female,Hejiang,Tanoodle,9493.31,CNY
Daniel,Meyer,dmeyer6s@census.gov,China,Male,Dasheng,Eayo,23716.88,CNY
Kathleen,Reid,kreid6t@domainmarket.com,Indonesia,Female,Birayang,Jabbersphere,22972.28,IDR
Sean,Bell,sbell6u@omniture.com,China,Male,Hengxi,Rooxo,70366.88,CNY
Deborah,Barnes,dbarnes6v@jiathis.com,China,Female,Aihua,Realmix,,CNY
Jeremy,Washington,jwashington6w@cam.ac.uk,China,Male,Xitiangezhuang,Skimia,17609.06,CNY
Dorothy,Hernandez,dhernandez6x@wordpress.org,Indonesia,Female,Borik,Eadel,39862.53,IDR
Cynthia,Nichols,cnichols6y@rakuten.co.jp,Mongolia,Female,Chonogol,Dynabox,,MNT
Samuel,Dunn,sdunn6z@yelp.com,Indonesia,Male,Dukuhtengah,Topicshots,76647.04,IDR
Tina,Peters,tpeters70@comsenz.com,Belarus,Female,Vyerkhnyadzvinsk,Kazu,45632.56,BYR
Emily,Morales,emorales71@nature.com,China,Female,Daciyao,Dabvine,28014.79,CNY
David,Henderson,dhenderson72@cdbaby.com,Denmark,Male,København,Oozz,9525.31,DKK
Harry,Nichols,hnichols73@tuttocitta.it,Palestinian Territory,Male,Masḩah,Yotz,,ILS
Doris,Crawford,dcrawford74@qq.com,Syria,Female,Bayt Yāshūţ,Podcat,48259.64,SYP
Melissa,Garza,mgarza75@businesswire.com,United States,Female,Atlanta,Meemm,7471.40,USD
Alan,Rose,arose76@patch.com,Russia,Male,Krasnyy Oktyabr’,Centizu,10417.00,RUB
John,Jones,jjones77@bloglines.com,Tanzania,Male,Kihurio,Topiczoom,72169.87,TZS
Richard,Sanders,rsanders78@barnesandnoble.com,China,Male,Wulin,Centidel,91660.63,CNY
Gregory,Powell,gpowell79@goodreads.com,China,Male,Galutu,Bubblebox,24199.97,CNY
Judy,Hudson,jhudson7a@1688.com,Saudi Arabia,Female,Abha,Roodel,,SAR
Linda,Bowman,lbowman7b@skype.com,Pakistan,Female,Dera Murād Jamāli,Gabcube,,PKR
Clarence,Mendoza,cmendoza7c@mail.ru,China,Male,Sanli,Chatterbridge,22026.39,CNY
Beverly,Cox,bcox7d@tinyurl.com,Poland,Female,Leńcze,Agivu,49401.63,PLN
Amanda,Henry,ahenry7e@rediff.com,China,Female,Dama,Tazzy,88535.31,CNY
Pamela,Armstrong,parmstrong7f@newyorker.com,Italy,Female,Villanova,Dazzlesphere,36875.24,EUR
Rachel,Mitchell,rmitchell7g@macromedia.com,Portugal,Female,Refojos de Riba de Ave,Wikizz,42110.65,EUR
Julia,Simmons,jsimmons7h@salon.com,Indonesia,Female,Bucu Lor,Dabfeed,,IDR
Willie,Clark,wclark7i@nytimes.com,China,Male,Jianling,Pixope,61385.10,CNY
Joe,Rivera,jrivera7j@ed.gov,Argentina,Male,Capioví,Skynoodle,88068.94,ARS
Virginia,Jordan,vjordan7k@github.com,Jordan,Female,As Salţ,Twinder,17054.90,JOD
Teresa,Kim,tkim7l@craigslist.org,China,Female,Wudangshan,Voomm,,CNY
Laura,Howell,lhowell7m@ask.com,Brazil,Female,Farroupilha,Fatz,73360.77,BRL
